,Year, Total, Total Passed, % Passed,Num Black, Black Passed, % Black Passed, % Black,Num Hispanic, Hisp Passed, % Hisp Passed, % Hisp,Num Asian, Asian Passed, % Asian Passed, % Asian,Num White, White Passed, % White Passed, % White,Num PI, PI Passed, % PI Passed, % PI,Num NA, NA Passed, % NA Passed, % NA,Num 2+, 2+ Passed, % 2+ Passed, % 2+,Num Other, Other Passed, % Other Passed, % Other,Fem Total, Fem Passed, % Fem Passed, % Fem,Num Black Fem, Fem Black Passed, % Fem Black Passed, % Fem Black,Num Hispanic Fem, Fem Hisp Passed, % Fem Hisp Passed, % Fem Hisp,Num Asian Fem, Fem Asian Passed, % Fem Asian Passed, % Fem Asian,Num White Fem, Fem White Passed, % Fem White Passed, % Fem White,Num PI Fem, Fem PI Passed, % Fem PI Passed, % Fem PI,Num NA Fem, Fem NA Passed, % Fem NA Passed, % Fem NA,Num 2+ Fem, Fem 2+ Passed, % Fem 2+ Passed, % Fem 2+,Num Other Fem, Fem Other Passed, % Fem Other Passed,% Fem Other,Male Total, Male Passed, % Male Passed, % Male,Num Black Male, Male Black Passed, % Male Black Passed, % Male Black,Num Hispanic Male, Male Hisp Passed, % Male Hisp Passed, % Male Hisp,Num Asian Male, Male Asian Passed, % Male Asian Passed, % Male Asian,Num White Male, Male White Passed, % Male White Passed, % Male White,Num PI Male, Male PI Passed, % Male PI Passed, % Male PI,Num NA Male, Male NA Passed, % Male NA Passed, % Male NA,Num 2+ Male, Male 2+ Passed, % Male 2+ Passed, % Male 2+,Num Other Male, Male Other Passed, % Male Other Passed, % Male Other,Unnamed: 108,State
39,2013,173,85,49.13,7,3,42.86,4.05,14,3,21.43,8.09,23,17,73.91,13.29,120,59,49.17,69.36,0,0,0.0,0.0,5,3,60.0,2.89,0,0,0.0,0.0,4,0,0.0,2.31,26,10,38.46,15.03,3,0,0.0,1.73,3,0,0.0,1.73,6,2,33.33,3.47,11,5,45.45,6.36,0,0,0.0,0.0,2,0,0.0,1.16,0,0,0.0,0.0,1,0,0.0,0.58,147,75,51.02,84.97,4,0,0.0,2.31,11,2,18.18,6.36,17,15,88.24,9.83,109,54,49.54,63.01,0,0,0.0,0.0,3,0,0.0,1.73,0,0,0.0,0.0,3,0,0.0,1.73, ,Arkansas
40,2014,161,56,34.78,5,3,60.0,3.11,17,2,11.76,10.56,32,14,43.75,19.88,102,36,35.29,63.35,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,1.24,30,12,40.0,18.63,1,0,0.0,0.62,1,0,0.0,0.62,8,2,25.0,4.97,19,9,47.37,11.8,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,0.62,131,44,33.59,81.37,4,0,0.0,2.48,16,2,12.5,9.94,24,12,50.0,14.91,83,27,32.53,51.55,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,0.62, ,Arkansas
41,2015,293,83,28.33,15,0,0.0,5.12,24,4,16.67,8.19,44,19,43.18,15.02,189,55,29.1,64.51,0,0,0.0,0.0,2,0,0.0,0.68,0,0,0.0,0.0,7,1,14.29,2.39,63,12,19.05,21.5,6,0,0.0,2.05,9,0,0.0,3.07,8,3,37.5,2.73,34,7,20.59,11.6,0,0,0.0,0.0,1,0,0.0,0.34,0,0,0.0,0.0,2,0,0.0,0.68,230,71,30.87,78.5,9,0,0.0,3.07,15,3,20.0,5.12,36,16,44.44,12.29,155,48,30.97,52.9,0,0,0.0,0.0,1,0,0.0,0.34,0,0,0.0,0.0,5,1,20.0,1.71, ,Arkansas
42,2016,304,92,30.26,17,2,11.76,5.59,38,5,13.16,12.5,40,21,52.5,13.16,188,56,29.79,61.84,0,0,0.0,0.0,1,0,0.0,0.33,18,7,38.89,5.92,0,0,0.0,0.0,69,16,23.19,22.7,4,0,0.0,1.32,8,0,0.0,2.63,10,4,40.0,3.29,39,8,20.51,12.83,0,0,0.0,0.0,0,0,0.0,0.0,8,4,50.0,2.63,0,0,0.0,0.0,235,76,32.34,77.3,13,2,15.38,4.28,30,5,16.67,9.87,30,17,56.67,9.87,149,48,32.21,49.01,0,0,0.0,0.0,1,0,0.0,0.33,10,3,30.0,3.29,0,0,0.0,0.0, ,Arkansas
43,2017,378,112,29.63,41,3,7.32,10.85,59,11,18.64,15.61,29,16,55.17,7.67,225,75,33.33,59.52,3,0,0.0,0.79,1,0,0.0,0.26,19,7,36.84,5.03,0,0,0.0,0.0,78,15,19.23,20.63,12,0,0.0,3.17,14,2,14.29,3.7,7,4,57.14,1.85,38,9,23.68,10.05,2,0,0.0,0.53,0,0,0.0,0.0,4,0,0.0,1.06,0,0,0.0,0.0,300,97,32.33,79.37,29,3,10.34,7.67,45,9,20.0,11.9,22,12,54.55,5.82,187,66,35.29,49.47,1,0,0.0,0.26,1,0,0.0,0.26,15,7,46.67,3.97,0,0,0.0,0.0, ,Arkansas
44,2018,480,162,33.75,51,10,19.61,10.62,53,15,28.3,11.04,42,26,61.9,8.75,301,101,33.55,62.71,2,0,0.0,0.42,3,0,0.0,0.62,21,8,38.1,4.38,0,0,0.0,0.0,130,37,28.46,27.08,21,1,4.76,4.38,19,7,36.84,3.96,17,14,82.35,3.54,64,13,20.31,13.33,0,0,0.0,0.0,1,0,0.0,0.21,5,2,40.0,1.04,0,0,0.0,0.0,350,125,35.71,72.92,30,9,30.0,6.25,34,8,23.53,7.08,25,12,48.0,5.21,237,88,37.13,49.38,2,0,0.0,0.42,2,0,0.0,0.42,16,6,37.5,3.33,0,0,0.0,0.0, ,Arkansas
45,2019,395,155,39.24,28,4,14.29,7.09,51,13,25.49,12.91,50,21,42.0,12.66,237,105,44.3,60.0,1,0,0.0,0.25,1,0,0.0,0.25,23,11,47.83,5.82,0,0,0.0,0.0,80,23,28.75,20.25,7,1,14.29,1.77,11,2,18.18,2.78,12,6,50.0,3.04,43,13,30.23,10.89,1,0,0.0,0.25,0,0,0.0,0.0,5,1,20.0,1.27,0,0,0.0,0.0,315,132,41.9,79.75,21,3,14.29,5.32,40,11,27.5,10.13,38,15,39.47,9.62,194,92,47.42,49.11,0,0,0.0,0.0,1,0,0.0,0.25,18,10,55.56,4.56,0,0,0.0,0.0, ,Arkansas
46,2020,405,176,43.46,16,1,6.25,3.95,50,10,20.0,12.35,53,29,54.72,13.09,262,125,47.71,64.69,0,0,0.0,0.0,1,0,0.0,0.25,17,7,41.18,4.2,0,0,0.0,0.0,79,18,22.78,19.51,3,0,0.0,0.74,12,0,0.0,2.96,16,5,31.25,3.95,42,12,28.57,10.37,0,0,0.0,0.0,0,0,0.0,0.0,4,0,0.0,0.99,0,0,0.0,0.0,325,158,48.62,80.25,12,1,8.33,2.96,38,10,26.32,9.38,37,24,64.86,9.14,220,113,51.36,54.32,0,0,0.0,0.0,1,0,0.0,0.25,13,7,53.85,3.21,0,0,0.0,0.0, ,Arkansas
47,2021,454,194,42.73,24,6,25.0,5.29,52,24,46.15,11.45,64,30,46.88,14.1,284,121,42.61,62.56,1,0,0.0,0.22,5,0,0.0,1.1,15,7,46.67,3.3,9,6,66.67,1.98,79,27,34.18,17.4,6,1,16.67,1.32,7,2,28.57,1.54,12,5,41.67,2.64,50,17,34.0,11.01,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,0.44,2,0,0.0,0.44,372,165,44.35,81.94,18,5,27.78,3.96,45,22,48.89,9.91,52,25,48.08,11.45,231,102,44.16,50.88,1,0,0.0,0.22,5,0,0.0,1.1,13,6,46.15,2.86,7,5,71.43,1.54, ,Arkansas
48,2010,2793,1933,69.21,33,20,60.61,1.18,217,88,40.55,7.77,1376,977,71.0,49.27,843,626,74.26,30.18,0,0,0.0,0.0,6,3,50.0,0.21,0,0,0.0,0.0,176,130,73.86,6.3,582,360,61.86,20.84,7,4,57.14,0.25,44,10,22.73,1.58,333,213,63.96,11.92,128,89,69.53,4.58,0,0,0.0,0.0,3,0,0.0,0.11,0,0,0.0,0.0,40,30,75.0,1.43,2211,1573,71.14,79.16,26,16,61.54,0.93,173,78,45.09,6.19,1043,764,73.25,37.34,715,537,75.1,25.6,0,0,0.0,0.0,3,0,0.0,0.11,0,0,0.0,0.0,136,100,73.53,4.87, ,California
49,2011,3101,2224,71.72,29,15,51.72,0.94,230,101,43.91,7.42,1654,1245,75.27,53.34,909,672,73.93,29.31,0,0,0.0,0.0,6,5,83.33,0.19,0,0,0.0,0.0,170,114,67.06,5.48,659,429,65.1,21.25,8,5,62.5,0.26,49,10,20.41,1.58,406,289,71.18,13.09,134,85,63.43,4.32,0,0,0.0,0.0,1,0,0.0,0.03,0,0,0.0,0.0,36,21,58.33,1.16,2442,1795,73.51,78.75,21,10,47.62,0.68,181,91,50.28,5.84,1248,956,76.6,40.25,775,587,75.74,24.99,0,0,0.0,0.0,5,5,100.0,0.16,0,0,0.0,0.0,134,93,69.4,4.32, ,California
50,2012,3920,2862,73.01,45,22,48.89,1.15,314,136,43.31,8.01,1988,1528,76.86,50.71,1242,950,76.49,31.68,0,0,0.0,0.0,10,6,60.0,0.26,0,0,0.0,0.0,178,127,71.35,4.54,833,553,66.39,21.25,15,4,26.67,0.38,75,22,29.33,1.91,476,340,71.43,12.14,185,131,70.81,4.72,0,0,0.0,0.0,2,0,0.0,0.05,0,0,0.0,0.0,43,33,76.74,1.1,3087,2309,74.8,78.75,30,18,60.0,0.77,239,114,47.7,6.1,1512,1188,78.57,38.57,1057,819,77.48,26.96,0,0,0.0,0.0,8,6,75.0,0.2,0,0,0.0,0.0,135,94,69.63,3.44, ,California
51,2013,4964,3761,75.77,74,42,56.76,1.49,392,186,47.45,7.9,2534,1981,78.18,51.05,1615,1301,80.56,32.53,0,0,0.0,0.0,11,8,72.73,0.22,0,0,0.0,0.0,263,193,73.38,5.3,1074,776,72.25,21.64,16,8,50.0,0.32,82,24,29.27,1.65,635,483,76.06,12.79,265,203,76.6,5.34,0,0,0.0,0.0,1,0,0.0,0.02,0,0,0.0,0.0,58,42,72.41,1.17,3890,2985,76.74,78.36,58,34,58.62,1.17,310,161,51.94,6.24,1899,1498,78.88,38.26,1350,1098,81.33,27.2,0,0,0.0,0.0,10,7,70.0,0.2,0,0,0.0,0.0,205,151,73.66,4.13, ,California
52,2014,6676,4496,67.35,121,53,43.8,1.81,610,276,45.25,9.14,3361,2360,70.22,50.34,2077,1463,70.44,31.11,0,0,0.0,0.0,16,9,56.25,0.24,0,0,0.0,0.0,403,273,67.74,6.04,1599,1041,65.1,23.95,42,16,38.1,0.63,131,45,34.35,1.96,910,629,69.12,13.63,387,260,67.18,5.8,0,0,0.0,0.0,4,0,0.0,0.06,0,0,0.0,0.0,109,76,69.72,1.63,5077,3455,68.05,76.05,79,37,46.84,1.18,479,229,47.81,7.17,2451,1731,70.62,36.71,1690,1203,71.18,25.31,0,0,0.0,0.0,12,7,58.33,0.18,0,0,0.0,0.0,294,197,67.01,4.4, ,California
53,2015,8688,5956,68.55,148,58,39.19,1.7,973,366,37.62,11.2,4169,3093,74.19,47.99,2724,1979,72.65,31.35,0,0,0.0,0.0,35,19,54.29,0.4,0,0,0.0,0.0,428,307,71.73,4.93,2258,1477,65.41,25.99,49,22,44.9,0.56,246,60,24.39,2.83,1229,901,73.31,14.15,558,378,67.74,6.42,0,0,0.0,0.0,8,2,25.0,0.09,0,0,0.0,0.0,118,82,69.49,1.36,6430,4479,69.66,74.01,99,36,36.36,1.14,727,303,41.68,8.37,2940,2192,74.56,33.84,2166,1601,73.92,24.93,0,0,0.0,0.0,27,17,62.96,0.31,0,0,0.0,0.0,310,225,72.58,3.57, ,California
54,2016,10244,7007,68.4,146,53,36.3,1.43,1487,584,39.27,14.52,4899,3654,74.59,47.82,2927,2146,73.32,28.57,17,8,47.06,0.17,7,6,85.71,0.07,544,402,73.9,5.31,24,19,79.17,0.23,2770,1855,66.97,27.04,54,15,27.78,0.53,359,114,31.75,3.5,1555,1170,75.24,15.18,591,406,68.7,5.77,1,0,0.0,0.01,1,0,0.0,0.01,151,110,72.85,1.47,10,8,80.0,0.1,7474,5152,68.93,72.96,92,38,41.3,0.9,1128,470,41.67,11.01,3344,2484,74.28,32.64,2336,1740,74.49,22.8,16,7,43.75,0.16,6,5,83.33,0.06,393,292,74.3,3.84,14,11,78.57,0.14, ,California
55,2017,10268,7299,71.08,138,61,44.2,1.34,1469,588,40.03,14.31,5031,3897,77.46,49.0,2795,2122,75.92,27.22,25,19,76.0,0.24,13,5,38.46,0.13,571,435,76.18,5.56,3,0,0.0,0.03,2725,1885,69.17,26.54,43,16,37.21,0.42,372,98,26.34,3.62,1528,1196,78.27,14.88,554,409,73.83,5.4,8,6,75.0,0.08,3,0,0.0,0.03,153,110,71.9,1.49,1,0,0.0,0.01,7543,5414,71.78,73.46,95,45,47.37,0.93,1097,490,44.67,10.68,3503,2701,77.11,34.12,2241,1713,76.44,21.83,17,13,76.47,0.17,10,4,40.0,0.1,418,325,77.75,4.07,2,0,0.0,0.02, ,California
56,2018,11458,8092,70.62,167,65,38.92,1.46,1740,698,40.11,15.19,5574,4298,77.11,48.65,2923,2223,76.05,25.51,24,12,50.0,0.21,9,6,66.67,0.08,637,493,77.39,5.56,0,0,0.0,0.0,3065,2123,69.27,26.75,36,13,36.11,0.31,453,146,32.23,3.95,1663,1277,76.79,14.51,620,456,73.55,5.41,4,0,0.0,0.03,2,0,0.0,0.02,186,148,79.57,1.62,0,0,0.0,0.0,8393,5969,71.12,73.25,131,52,39.69,1.14,1287,552,42.89,11.23,3911,3021,77.24,34.13,2303,1767,76.73,20.1,20,11,55.0,0.17,7,5,71.43,0.06,451,345,76.5,3.94,0,0,0.0,0.0, ,California
57,2019,12423,9050,72.85,169,73,43.2,1.36,1935,764,39.48,15.58,6286,5045,80.26,50.6,2910,2276,78.21,23.42,26,14,53.85,0.21,15,9,60.0,0.12,668,538,80.54,5.38,0,0,0.0,0.0,3320,2344,70.6,26.72,54,21,38.89,0.43,469,142,30.28,3.78,1892,1493,78.91,15.23,585,428,73.16,4.71,4,0,0.0,0.03,1,0,0.0,0.01,205,163,79.51,1.65,0,0,0.0,0.0,9103,6706,73.67,73.28,115,52,45.22,0.93,1466,622,42.43,11.8,4394,3552,80.84,35.37,2325,1848,79.48,18.72,22,12,54.55,0.18,14,9,64.29,0.11,463,375,80.99,3.73,0,0,0.0,0.0, ,California
58,2020,11994,8965,74.75,149,66,44.3,1.24,1667,761,45.65,13.9,6034,4930,81.7,50.31,2659,2019,75.93,22.17,16,10,62.5,0.13,23,15,65.22,0.19,731,565,77.29,6.09,0,0,0.0,0.0,3273,2420,73.94,27.29,45,19,42.22,0.38,444,166,37.39,3.7,1800,1474,81.89,15.01,574,429,74.74,4.79,1,0,0.0,0.01,4,0,0.0,0.03,212,168,79.25,1.77,0,0,0.0,0.0,8716,6541,75.05,72.67,104,47,45.19,0.87,1222,594,48.61,10.19,4234,3456,81.62,35.3,2082,1588,76.27,17.36,15,10,66.67,0.13,18,12,66.67,0.15,519,397,76.49,4.33,0,0,0.0,0.0, ,California
59,2021,13089,8951,68.39,166,64,38.55,1.27,1986,700,35.25,15.17,6802,5198,76.42,51.97,2616,1824,69.72,19.99,24,12,50.0,0.18,34,18,52.94,0.26,744,537,72.18,5.68,717,598,83.4,5.48,3593,2474,68.86,27.45,35,11,31.43,0.27,539,157,29.13,4.12,2044,1584,77.5,15.62,519,364,70.13,3.97,6,1,16.67,0.05,6,4,66.67,0.05,224,170,75.89,1.71,220,183,83.18,1.68,9468,6461,68.24,72.34,131,53,40.46,1.0,1444,542,37.53,11.03,4747,3606,75.96,36.27,2090,1456,69.67,15.97,18,11,61.11,0.14,28,14,50.0,0.21,518,366,70.66,3.96,492,413,83.94,3.76, ,California
60,2010,197,140,71.07,2,0,0.0,1.02,6,0,0.0,3.05,23,16,69.57,11.68,154,118,76.62,78.17,0,0,0.0,0.0,2,0,0.0,1.02,0,0,0.0,0.0,6,1,16.67,3.05,19,13,68.42,9.64,1,0,0.0,0.51,2,0,0.0,1.02,6,5,83.33,3.05,8,7,87.5,4.06,0,0,0.0,0.0,1,0,0.0,0.51,0,0,0.0,0.0,0,0,0.0,0.0,178,127,71.35,90.36,1,0,0.0,0.51,4,0,0.0,2.03,17,11,64.71,8.63,146,111,76.03,74.11,0,0,0.0,0.0,1,0,0.0,0.51,0,0,0.0,0.0,6,1,16.67,3.05, ,Colorado
61,2011,223,152,68.16,5,3,60.0,2.24,17,5,29.41,7.62,32,22,68.75,14.35,150,109,72.67,67.26,0,0,0.0,0.0,2,0,0.0,0.9,0,0,0.0,0.0,7,7,100.0,3.14,31,13,41.94,13.9,2,0,0.0,0.9,3,0,0.0,1.35,5,3,60.0,2.24,18,8,44.44,8.07,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,0.45,192,139,72.4,86.1,3,0,0.0,1.35,14,4,28.57,6.28,27,19,70.37,12.11,132,101,76.52,59.19,0,0,0.0,0.0,2,0,0.0,0.9,0,0,0.0,0.0,6,6,100.0,2.69, ,Colorado
62,2012,308,216,70.13,9,4,44.44,2.92,33,15,45.45,10.71,39,26,66.67,12.66,206,154,74.76,66.88,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,11,8,72.73,3.57,37,21,56.76,12.01,2,0,0.0,0.65,4,0,0.0,1.3,1,0,0.0,0.32,28,17,60.71,9.09,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,271,195,71.96,87.99,7,4,57.14,2.27,29,13,44.83,9.42,38,25,65.79,12.34,178,137,76.97,57.79,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,11,8,72.73,3.57, ,Colorado
63,2013,370,246,66.49,11,5,45.45,2.97,32,11,34.38,8.65,54,46,85.19,14.59,250,171,68.4,67.57,0,0,0.0,0.0,2,0,0.0,0.54,0,0,0.0,0.0,15,10,66.67,4.05,46,25,54.35,12.43,1,0,0.0,0.27,3,0,0.0,0.81,10,9,90.0,2.7,29,15,51.72,7.84,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,3,0,0.0,0.81,324,221,68.21,87.57,10,5,50.0,2.7,29,10,34.48,7.84,44,37,84.09,11.89,221,156,70.59,59.73,0,0,0.0,0.0,2,0,0.0,0.54,0,0,0.0,0.0,12,10,83.33,3.24, ,Colorado
64,2014,453,315,69.54,10,5,50.0,2.21,33,13,39.39,7.28,75,62,82.67,16.56,312,221,70.83,68.87,0,0,0.0,0.0,1,0,0.0,0.22,0,0,0.0,0.0,16,9,56.25,3.53,70,40,57.14,15.45,0,0,0.0,0.0,5,0,0.0,1.1,19,12,63.16,4.19,40,24,60.0,8.83,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,6,3,50.0,1.32,383,275,71.8,84.55,10,5,50.0,2.21,28,12,42.86,6.18,56,50,89.29,12.36,272,197,72.43,60.04,0,0,0.0,0.0,1,0,0.0,0.22,0,0,0.0,0.0,10,6,60.0,2.21, ,Colorado
65,2015,661,416,62.93,18,5,27.78,2.72,57,14,24.56,8.62,112,82,73.21,16.94,432,289,66.9,65.36,0,0,0.0,0.0,3,0,0.0,0.45,0,0,0.0,0.0,13,9,69.23,1.97,124,72,58.06,18.76,1,0,0.0,0.15,13,2,15.38,1.97,35,24,68.57,5.3,62,38,61.29,9.38,0,0,0.0,0.0,1,0,0.0,0.15,0,0,0.0,0.0,3,0,0.0,0.45,537,344,64.06,81.24,17,5,29.41,2.57,44,12,27.27,6.66,77,58,75.32,11.65,370,251,67.84,55.98,0,0,0.0,0.0,2,0,0.0,0.3,0,0,0.0,0.0,10,6,60.0,1.51, ,Colorado
66,2016,780,502,64.36,14,0,0.0,1.79,92,27,29.35,11.79,126,103,81.75,16.15,489,332,67.89,62.69,3,0,0.0,0.38,2,0,0.0,0.26,31,24,77.42,3.97,1,0,0.0,0.13,152,96,63.16,19.49,3,0,0.0,0.38,17,3,17.65,2.18,36,32,88.89,4.62,77,49,63.64,9.87,2,0,0.0,0.26,0,0,0.0,0.0,11,9,81.82,1.41,1,0,0.0,0.13,628,406,64.65,80.51,11,0,0.0,1.41,75,24,32.0,9.62,90,71,78.89,11.54,412,283,68.69,52.82,1,0,0.0,0.13,2,0,0.0,0.26,20,15,75.0,2.56,0,0,0.0,0.0, ,Colorado
67,2017,860,544,63.26,12,3,25.0,1.4,114,45,39.47,13.26,115,72,62.61,13.37,563,386,68.56,65.47,0,0,0.0,0.0,3,0,0.0,0.35,43,29,67.44,5.0,0,0,0.0,0.0,154,84,54.55,17.91,4,0,0.0,0.47,24,7,29.17,2.79,33,20,60.61,3.84,78,47,60.26,9.07,0,0,0.0,0.0,1,0,0.0,0.12,12,8,66.67,1.4,0,0,0.0,0.0,706,460,65.16,82.09,8,3,37.5,0.93,90,38,42.22,10.47,82,52,63.41,9.53,485,339,69.9,56.4,0,0,0.0,0.0,2,0,0.0,0.23,31,21,67.74,3.6,0,0,0.0,0.0, ,Colorado
68,2018,791,552,69.79,15,3,20.0,1.9,76,35,46.05,9.61,113,83,73.45,14.29,532,394,74.06,67.26,0,0,0.0,0.0,4,0,0.0,0.51,36,27,75.0,4.55,0,0,0.0,0.0,163,102,62.58,20.61,2,0,0.0,0.25,19,5,26.32,2.4,32,23,71.88,4.05,96,62,64.58,12.14,0,0,0.0,0.0,1,0,0.0,0.13,11,9,81.82,1.39,0,0,0.0,0.0,628,450,71.66,79.39,13,2,15.38,1.64,57,30,52.63,7.21,81,60,74.07,10.24,436,332,76.15,55.12,0,0,0.0,0.0,3,0,0.0,0.38,25,18,72.0,3.16,0,0,0.0,0.0, ,Colorado
69,2019,1046,727,69.5,23,7,30.43,2.2,123,60,48.78,11.76,168,127,75.6,16.06,664,482,72.59,63.48,1,0,0.0,0.1,2,0,0.0,0.19,46,37,80.43,4.4,0,0,0.0,0.0,228,146,64.04,21.8,7,1,14.29,0.67,24,8,33.33,2.29,51,38,74.51,4.88,127,86,67.72,12.14,1,0,0.0,0.1,1,0,0.0,0.1,14,10,71.43,1.34,0,0,0.0,0.0,818,581,71.03,78.2,16,6,37.5,1.53,99,52,52.53,9.46,117,89,76.07,11.19,537,396,73.74,51.34,0,0,0.0,0.0,1,0,0.0,0.1,32,27,84.38,3.06,0,0,0.0,0.0, ,Colorado
70,2020,923,619,67.06,14,5,35.71,1.52,74,42,56.76,8.02,152,110,72.37,16.47,623,420,67.42,67.5,1,0,0.0,0.11,2,0,0.0,0.22,44,31,70.45,4.77,0,0,0.0,0.0,198,133,67.17,21.45,4,0,0.0,0.43,14,6,42.86,1.52,56,44,78.57,6.07,116,75,64.66,12.57,0,0,0.0,0.0,0,0,0.0,0.0,6,5,83.33,0.65,0,0,0.0,0.0,724,486,67.13,78.44,10,3,30.0,1.08,60,36,60.0,6.5,96,66,68.75,10.4,506,345,68.18,54.82,1,0,0.0,0.11,2,0,0.0,0.22,38,26,68.42,4.12,0,0,0.0,0.0, ,Colorado
71,2021,971,642,66.12,20,14,70.0,2.06,80,45,56.25,8.24,193,140,72.54,19.88,581,387,66.61,59.84,3,0,0.0,0.31,1,0,0.0,0.1,71,38,53.52,7.31,22,16,72.73,2.27,243,155,63.79,25.03,2,0,0.0,0.21,23,16,69.57,2.37,71,49,69.01,7.31,118,69,58.47,12.15,2,0,0.0,0.21,0,0,0.0,0.0,22,13,59.09,2.27,5,5,100.0,0.51,728,487,66.9,74.97,18,12,66.67,1.85,57,29,50.88,5.87,122,91,74.59,12.56,463,318,68.68,47.68,1,0,0.0,0.1,1,0,0.0,0.1,49,25,51.02,5.05,17,11,64.71,1.75, ,Colorado
72,2010,373,218,58.45,10,4,40.0,2.68,19,6,31.58,5.09,66,49,74.24,17.69,251,142,56.57,67.29,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,13,7,53.85,3.49,73,44,60.27,19.57,5,3,60.0,1.34,1,0,0.0,0.27,17,14,82.35,4.56,42,23,54.76,11.26,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,0.54,300,174,58.0,80.43,5,1,20.0,1.34,18,6,33.33,4.83,49,35,71.43,13.14,209,119,56.94,56.03,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,11,7,63.64,2.95, ,Connecticut
73,2011,298,211,70.81,12,5,41.67,4.03,15,5,33.33,5.03,67,55,82.09,22.48,189,134,70.9,63.42,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,9,6,66.67,3.02,48,34,70.83,16.11,2,0,0.0,0.67,2,0,0.0,0.67,15,14,93.33,5.03,27,18,66.67,9.06,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,0.34,250,177,70.8,83.89,10,5,50.0,3.36,13,5,38.46,4.36,52,41,78.85,17.45,162,116,71.6,54.36,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,8,5,62.5,2.68, ,Connecticut
74,2012,436,265,60.78,17,7,41.18,3.9,28,10,35.71,6.42,90,61,67.78,20.64,267,167,62.55,61.24,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,13,5,38.46,2.98,76,51,67.11,17.43,2,0,0.0,0.46,8,2,25.0,1.83,22,17,77.27,5.05,36,25,69.44,8.26,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,0.46,360,214,59.44,82.57,15,6,40.0,3.44,20,7,35.0,4.59,68,44,64.71,15.6,231,142,61.47,52.98,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,11,4,36.36,2.52, ,Connecticut
75,2013,460,312,67.83,11,6,54.55,2.39,22,13,59.09,4.78,100,69,69.0,21.74,304,209,68.75,66.09,0,0,0.0,0.0,1,0,0.0,0.22,0,0,0.0,0.0,17,10,58.82,3.7,89,56,62.92,19.35,1,0,0.0,0.22,4,0,0.0,0.87,28,18,64.29,6.09,53,33,62.26,11.52,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,371,256,69.0,80.65,10,5,50.0,2.17,18,12,66.67,3.91,72,51,70.83,15.65,251,176,70.12,54.57,0,0,0.0,0.0,1,0,0.0,0.22,0,0,0.0,0.0,17,10,58.82,3.7, ,Connecticut
76,2014,642,398,61.99,20,11,55.0,3.12,32,19,59.38,4.98,148,102,68.92,23.05,414,247,59.66,64.49,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,23,15,65.22,3.58,144,91,63.19,22.43,8,4,50.0,1.25,11,4,36.36,1.71,50,34,68.0,7.79,66,40,60.61,10.28,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,5,3,60.0,0.78,498,307,61.65,77.57,12,7,58.33,1.87,21,11,52.38,3.27,98,68,69.39,15.26,348,207,59.48,54.21,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,18,12,66.67,2.8, ,Connecticut
77,2015,648,442,68.21,15,8,53.33,2.31,36,15,41.67,5.56,153,112,73.2,23.61,407,286,70.27,62.81,0,0,0.0,0.0,1,0,0.0,0.15,0,0,0.0,0.0,29,17,58.62,4.48,154,108,70.13,23.77,4,0,0.0,0.62,11,5,45.45,1.7,49,40,81.63,7.56,77,52,67.53,11.88,0,0,0.0,0.0,1,0,0.0,0.15,0,0,0.0,0.0,9,6,66.67,1.39,494,334,67.61,76.23,11,6,54.55,1.7,25,10,40.0,3.86,104,72,69.23,16.05,330,234,70.91,50.93,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,20,11,55.0,3.09, ,Connecticut
